m0,m1,m2,m3,voltage_mV,std_mV
3625,911,132,2599,0.6569109164708395,5.323275764012731
116,703,1879,2949,1.5546891689809867,8.103646959406143
2615,1503,117,2619,2.0802179021576586,9.315250044089266
1896,2627,3429,1756,1.5984832300790428,8.212729363948112
946,724,4082,799,5.21149327066866,14.180013843348181
169,898,1479,2829,2.3648792992950223,9.898232893937175
667,262,2830,226,1.686071352275155,8.42597621716659
2277,1652,4040,134,2.1678060243537702,9.499349794594277
1420,654,2075,4,1.7736594744712668,8.633069179657882
368,1682,1486,3512,2.3867763298440505,9.941324216012688
437,1728,2482,3942,3.2407605212561417,11.464010446433079
3420,3082,2213,2409,1.7517624439222386,8.581848276360633
134,820,4025,3166,1.9926297799615467,9.12659722401795
1808,3677,648,2019,1.379512924588763,7.649275612493692
3655,3810,553,3224,1.138645588549455,6.969175037093242
423,1999,374,4002,1.0510574663533432,6.702637771912572
1777,3948,3723,3299,5.386669515060884,14.38359918077272
2572,265,837,2877,1.138645588549455,6.969175037093242
892,647,7,2568,2.27729117709891,9.723465115000975
2625,1977,1852,31,1.204336680196539,7.1618689820388575
509,878,2277,2812,2.82471694082461,10.757639169232494
448,3716,706,121,1.2262337107455672,7.224825598969043
3167,3924,2481,3742,1.9707327494125184,9.07868949056551
3987,3376,3907,760,5.233390301217688,14.205739704662395
3239,2454,64,1634,1.204336680196539,7.161868982038858
3755,1847,2526,2277,3.3502456740012816,11.64030573758892
2950,2799,3204,3015,2.2116000854518263,9.589774467044183
414,171,86,3489,0.8320871608630633,5.97897206202469
1774,3878,1624,3475,2.9342020935697497,10.949478701469229
916,1834,2855,704,3.9852595599230924,12.595570923897224
258,2304,1540,91,1.0729544969023712,6.770362135096862
3127,2285,512,3354,2.3648792992950223,9.898232893937175
1327,3178,992,341,1.532792138431959,8.048462015905292
673,2555,114,3850,1.291924802392651,7.410098787131003
2106,1579,1277,3011,1.510895107882931,7.992836082414952
2350,2619,2150,1146,1.9926297799615464,9.12659722401795
3565,3827,2882,3974,3.2626575518051695,11.499569116512061
3060,3312,2011,1576,2.8904080324716936,10.873281352848377
710,997,4003,3244,3.6349070711386458,12.082002853144331
2795,670,4089,2505,1.7736594744712668,8.633069179657882
2606,704,2677,1517,3.744392223883785,12.245883745225202
1814,2034,2782,214,3.1312753685110013,11.283899120869739
2063,3094,9,736,1.7517624439222386,8.581848276360633
437,2651,3986,3051,3.4597308267464215,11.812955845842351
2105,1374,385,1876,2.27729117709891,9.723465115000975
1324,1666,2011,2770,1.291924802392651,7.410098787131003
2389,505,1080,1299,28.750801110873745,20.796773210059325
528,2143,2498,232,1.6641743217261267,8.37325956544984
833,1884,3177,3150,2.2116000854518267,9.589774467044185
1080,2303,2103,2214,2.759025849177526,10.640334720936488
451,1952,42,3360,1.6422772911770989,8.320151280394107
615,1032,1799,545,0.8758812219611193,6.131168553727837
811,2642,1789,3483,2.7809228797265537,10.679624264960815
717,3043,3269,119,2.342982268745994,9.8549045006771
813,2835,2515,3540,2.93420209356975,10.949478701469229
2016,2518,1560,284,2.71523178807947,10.561180954776734
202,3615,2411,3984,3.503524887844477,11.881030946726595
2759,4074,105,72,0.9196752830591752,6.279372015607568
1637,955,3070,1098,1.9488357188634904,9.030474510393313
872,2994,1128,1628,1.4889980773339029,7.936759886713515
2609,2778,3104,1034,1.686071352275155,8.42597621716659
3847,415,3078,3982,2.0364238410596025,9.221510074628023
406,1785,1987,3090,1.248130741294595,7.287172537771616
2123,2998,3338,1092,5.014419995727408,13.944798591971447
1487,2217,2185,1074,2.2116000854518263,9.589774467044185
2023,1510,1904,3397,1.6203802606280708,8.266643813966855
3742,148,1844,456,1.138645588549455,6.969175037093242
239,2532,959,352,0.7882930997650074,5.8224694214008155
3619,2912,2281,1023,2.671437726981414,10.481246467187773
2259,3933,2180,3082,3.700598162785729,12.180714070939304
3464,2940,3877,3499,2.671437726981414,10.481246467187772
2553,3880,986,2680,1.664174321726127,8.37325956544984
2026,260,1072,90,1.8612475966673787,8.834441032174075
160,1468,3115,3755,2.60574663533433,10.359841303144043
1842,230,3391,226,4.204229865413373,12.901346861275806
3861,686,227,1744,2.3648792992950223,9.898232893937175
905,3051,749,377,3.37214270455031,11.675122149878696
2611,936,3677,3604,3.4159367656483655,11.744322859790255
3923,3092,4045,2855,2.868511001922666,10.834915353176305
3552,2466,598,462,0.8977782525101473,6.205751352757789
2249,2280,1110,3550,1.7955565050202944,8.683932756715125
1240,190,3323,3379,3.7005981627857296,12.180714070939304
481,824,3947,539,4.269920957060457,12.990956635207095
1468,2980,1942,575,0.9634693441572313,6.423858820599572
688,2930,3027,2720,29.495300149540693,20.53646137831416
2724,804,790,3787,1.4671010467848749,7.880223816519517
3811,1266,2119,1009,1.7079683828241827,8.478308540871998
2409,1923,606,808,2.342982268745994,9.8549045006771
222,1642,1620,921,1.510895107882931,7.992836082414951
3603,2108,542,2568,2.60574663533433,10.359841303144043
3523,1475,60,4039,2.3648792992950227,9.898232893937175
2366,1549,422,647,2.82471694082461,10.757639169232494
1293,819,1669,2850,2.671437726981414,10.481246467187773
1171,1705,3842,2169,2.780922879726554,10.679624264960815
2802,215,3188,922,2.1678060243537702,9.499349794594275
3040,3814,3244,2532,2.474364452040162,10.111379161617105
3171,3701,1727,3137,2.583849604785302,10.318962577701605
1644,3473,3869,1568,4.072847682119205,12.719215856021172
1806,78,3742,2950,4.839243751335184,13.729961996652504
2894,1551,2725,2833,2.649540696432386,10.440980856188474
493,1184,591,600,1.423306985686819,7.765731795327052
1220,3239,73,3585,1.5765861995300148,8.158399861738872
2243,3538,3792,3055,4.510788293099765,13.311593709366315
2554,3829,1441,726,2.2553941465498824,9.67915628027112
3680,1107,4068,1488,2.9560991241187775,10.987313758237345
1046,736,3843,1294,3.1531723990600296,11.320235356163964
2856,3782,1788,1258,1.8393505661183502,8.784612715894253
2510,3750,737,1519,2.71523178807947,10.561180954776734
1318,1481,443,2219,3.1312753685110017,11.283899120869737
39,3317,3129,153,2.5400555436872465,10.236574891421384
3915,2735,1646,432,1.9707327494125186,9.078689490565509
2085,169,1697,2972,2.342982268745994,9.8549045006771
2171,888,3277,3184,4.1166417432172615,12.780364657523098
621,1616,3461,3550,2.49626148258919,10.153329823056888
1474,876,636,2705,1.8612475966673787,8.834441032174075
1161,2718,2713,658,1.7079683828241827,8.478308540871998
1380,3700,3887,806,1.335718863490707,7.5307641468348345
3765,128,671,1482,1.3795129245887632,7.64927561249369
3359,2986,1556,3544,1.7955565050202944,8.683932756715123
2835,1010,1357,3803,1.2043366801965392,7.1618689820388575
1948,3869,1462,3189,2.780922879726554,10.679624264960815
251,1000,3316,3129,1.467101046784875,7.880223816519517
1841,518,1858,102,1.8831446272164067,8.883935905541929
2059,715,3711,1319,2.60574663533433,10.359841303144043
3794,3888,3483,2707,1.2481307412945948,7.287172537771615
1717,590,345,2874,2.1021149327066864,9.361691225830086
3974,2218,2176,2607,2.321085238196966,9.81133589540272
2505,816,2148,2780,0.8758812219611193,6.131168553727837
2080,841,2455,607,1.248130741294595,7.287172537771616
2602,300,139,266,1.8174535355693229,8.734445250022885
2370,3848,1030,1357,1.467101046784875,7.880223816519517
893,2789,1877,214,1.270027771843623,7.348925315656259
1355,901,2181,1683,1.0948515274513992,6.837345597477419
3701,113,305,3065,0.5474257637256996,4.865626617041486
3270,1715,2252,736,2.693334757530442,10.521312409233193
68,82,3039,1367,1.357615894039735,7.590282767823524
4040,3350,1806,3232,1.686071352275155,8.42597621716659
801,2997,201,371,1.7736594744712668,8.633069179657882
3616,1376,3330,929,3.875774407177953,12.438419269943322
2153,4026,2613,1431,3.7224951933347574,12.21336200518603
1415,1437,274,3146,0.8977782525101472,6.20575135275779
2238,84,2714,2554,2.4524674214911344,10.069206107946105
1491,330,3748,87,3.941465498825037,12.53306150120533
2697,1967,1240,773,1.2919248023926508,7.410098787131003
169,3525,2112,2436,3.0436872463148896,11.13693823162848
2169,2108,3252,827,3.634907071138645,12.082002853144333
1829,2673,3967,2180,1.9050416577654345,8.933102878434772
665,2744,4037,3778,2.9779961546678058,11.024975485237206
1684,2356,261,901,1.204336680196539,7.1618689820388575
1269,2314,2693,3866,3.7881862849818413,12.310552639324845
3378,4000,2506,1884,3.1531723990600296,11.320235356163964
397,2526,371,2442,1.7079683828241827,8.478308540871998
3991,12,1804,3307,1.204336680196539,7.161868982038858
3228,3107,3638,458,2.5181585131382183,10.195060837566121
2367,3689,1798,896,1.8174535355693227,8.734445250022883
2914,197,3250,990,2.2116000854518267,9.589774467044185
3870,2212,1374,1546,0.7226020081179234,5.578846012479483
1942,2768,3397,1612,1.204336680196539,7.1618689820388575
2324,2907,1197,1646,2.0802179021576586,9.315250044089266
3985,1951,788,3238,1.2043366801965392,7.1618689820388575
3773,144,3493,1761,1.9707327494125186,9.078689490565509
3333,2545,691,3833,1.5546891689809867,8.103646959406143
3550,3786,844,4029,2.561952574236274,10.277874613644073
1133,2009,1066,2552,1.291924802392651,7.410098787131003
2674,3224,145,4081,1.9050416577654345,8.933102878434772
1316,616,2630,61,2.802819910275582,10.718725061686179
3911,1557,2996,2165,5.21149327066866,14.180013843348181
386,148,3539,1,2.8028199102755815,10.718725061686179
3263,762,950,721,1.0510574663533432,6.702637771912572
2784,3423,3405,824,4.007156590472121,12.626652628945234
1750,472,2777,3218,1.8393505661183505,8.784612715894253
2355,1595,1355,779,1.2700277718436233,7.348925315656259
2326,3839,1203,3517,0.4817346720786157,4.567827642083287
293,115,1333,3229,2.124011963255714,9.407852192279021
4065,1120,352,340,2.60574663533433,10.359841303144043
231,3426,2688,2328,8.627430036317026,17.41831361234852
3442,1563,477,3367,0.9415723136082033,6.352063995949826
2644,69,464,3634,1.7736594744712666,8.633069179657882
4048,4060,856,758,1.291924802392651,7.410098787131003
2970,206,985,1618,1.2043366801965392,7.1618689820388575
2802,1767,2896,1648,1.7736594744712666,8.633069179657882
1246,907,1696,3766,2.321085238196966,9.81133589540272
2116,3335,3802,3941,1.9050416577654345,8.933102878434772
999,595,2750,2767,2.5181585131382183,10.195060837566121
2347,3992,2793,21,0.8977782525101472,6.205751352757789
1869,2001,410,3655,1.0948515274513992,6.837345597477419
2640,714,1133,2432,1.0291604358043154,6.634149817624799
1594,3526,3298,2800,2.780922879726554,10.679624264960815
1308,1159,890,3698,0.9415723136082034,6.352063995949826
2383,1197,2303,1023,3.1093783379619735,11.247402867377485
1895,3788,2738,3759,1.7079683828241827,8.478308540872
377,72,963,307,1.379512924588763,7.649275612493692
3111,2862,1170,1251,1.5546891689809867,8.103646959406143
4030,1910,1657,561,1.1824396496475111,7.0982864648003945
1941,558,3041,39,1.686071352275155,8.42597621716659
4013,2166,2240,3226,1.248130741294595,7.287172537771616
2494,1548,3228,2634,5.080111087374492,14.023949753379924
586,360,3200,3902,2.846613971373638,10.7963686062906
207,736,4023,2854,3.3940397350993377,11.709794097452649
1764,1450,3144,2660,2.430570390942106,10.026807855879156
548,1371,1314,908,1.8612475966673785,8.834441032174073
193,3607,3393,554,1.554689168980987,8.103646959406143
982,2096,2904,3621,3.1969664601580856,11.392433889965004
1996,1399,1306,3392,1.7517624439222386,8.581848276360633
2531,3060,3880,2656,2.540055543687246,10.236574891421384
577,2292,2117,3672,3.503524887844477,11.881030946726595
95,2661,821,1069,1.160542619098483,7.034061074297898
2450,3521,1443,4009,1.9050416577654345,8.933102878434772
349,2552,2331,1310,3.2407605212561417,11.464010446433079
1971,3452,378,3156,1.357615894039735,7.590282767823524
1432,1056,3670,1948,3.021790215765862,11.099785999137982
595,1441,1809,9,1.5984832300790428,8.212729363948112
136,3912,2495,4087,3.1531723990600296,11.320235356163964
2519,1377,191,1657,2.9560991241187775,10.987313758237345
2512,2713,4019,979,3.5692159794915614,11.982118342336351
3859,1703,38,3291,1.8174535355693229,8.734445250022883
2417,1769,2674,2915,2.0145268105105747,9.174202524083826
3144,1132,3103,744,2.299188207647939,9.767523863675803
1095,1913,2328,974,1.510895107882931,7.992836082414952
1477,1053,2159,1520,3.065584276863918,11.173924027111642
2989,1295,3351,1712,3.328348643452254,11.605343560386709
4031,1431,2899,2993,4.094744712668232,12.74984571928656
2892,3989,1268,3520,1.9926297799615462,9.12659722401795
2433,3719,3871,2033,2.0802179021576586,9.315250044089266
2385,1710,2082,4061,2.4086733603930783,9.98418153647293
2060,3000,3028,3330,2.0802179021576586,9.315250044089266
435,3329,3091,1940,3.394039735099338,11.70979409745265
100,1485,1217,3775,1.1167485580004273,6.903609725240888
3424,2719,849,1727,1.0729544969023712,6.770362135096862
3282,2813,394,2210,1.379512924588763,7.649275612493692
161,1221,3505,2063,2.321085238196966,9.81133589540272
2492,2625,303,1499,1.5546891689809867,8.103646959406143
3178,3237,1403,2676,2.2991882076479384,9.767523863675803
1995,3601,2088,1871,1.686071352275155,8.42597621716659
1629,10,522,1627,2.0583208716086308,9.268524434888894
2509,2038,3546,2876,3.5254219183935054,11.91486228153148
1918,1446,2931,1763,4.357509079256569,13.108971488125695
3767,2928,2457,1404,1.9707327494125184,9.078689490565509
2512,1887,3297,2718,3.196966460158085,11.392433889965005
2148,1449,1380,1149,6.415829950865199,15.485876626930395
939,3211,219,2542,1.7955565050202944,8.683932756715125
2907,3343,878,4011,1.4014099551377908,7.707754753257851
3175,1036,1693,3309,1.7736594744712666,8.633069179657882
656,2159,1529,477,2.6057466353343304,10.359841303144043
3726,3931,2454,880,2.780922879726554,10.679624264960815
1912,4027,626,2967,1.5984832300790428,8.212729363948112
1703,1411,826,4062,1.6203802606280708,8.266643813966857
853,1379,823,1007,2.2116000854518267,9.589774467044185
3961,3383,990,569,1.0729544969023714,6.770362135096862
1098,1183,3842,3730,2.2116000854518263,9.589774467044183
2595,4012,3097,1958,1.335718863490707,7.5307641468348345
432,4002,1404,663,2.759025849177526,10.640334720936488
1698,1060,2735,942,2.124011963255714,9.407852192279021
2759,3174,1536,2636,0.9634693441572313,6.423858820599572
1846,639,1830,3410,1.8612475966673787,8.834441032174075
3152,1737,3860,255,3.7881862849818413,12.310552639324845
3892,2852,393,3632,2.0583208716086308,9.268524434888894
2636,3021,1580,845,1.7079683828241827,8.478308540871998
639,3344,1201,75,1.9269386883144626,8.98194733561316
2125,553,132,450,2.3867763298440505,9.941324216012688
170,767,3023,2073,3.328348643452254,11.605343560386709
1734,3580,195,1237,2.321085238196966,9.81133589540272
2046,777,1394,1954,1.9488357188634906,9.030474510393312
1949,2141,2556,146,5.123905148472548,14.07629962604899
2260,105,1098,4020,0.5036317026276437,4.669307514385978
1076,770,2625,3715,1.6422772911770986,8.320151280394107
1379,341,2848,3274,3.2845545823541977,11.534976604009888
2995,880,204,1301,2.145908993804743,9.453737048165692
179,1648,1221,2667,1.664174321726127,8.37325956544984
526,2016,655,192,1.160542619098483,7.034061074297898
2115,1424,1302,2224,1.2262337107455672,7.224825598969043
1632,738,2802,1180,2.583849604785302,10.318962577701605
1335,600,1997,969,3.0436872463148896,11.13693823162848
3488,3159,2178,953,2.0583208716086308,9.268524434888894
2149,3000,1738,538,1.554689168980987,8.103646959406143
2106,1740,1464,3943,1.7736594744712666,8.633069179657882
2561,1599,242,2322,0.8539841914120914,6.055588068577097
320,3902,1839,3481,2.7371288186284977,10.600854330972552
1028,3780,3022,688,3.2407605212561417,11.464010446433079
2878,774,1279,1515,1.357615894039735,7.590282767823524
2941,2629,803,460,2.0145268105105747,9.174202524083825
2379,120,2014,1186,1.839350566118351,8.784612715894253
3903,1479,3380,795,1.6641743217261267,8.37325956544984
2255,2444,239,2604,1.379512924588763,7.649275612493692
1010,1310,3804,3916,2.1021149327066864,9.361691225830086
1198,3407,1935,514,1.532792138431959,8.04846201590529
3722,3062,149,1949,1.0948515274513992,6.837345597477419
3080,1395,1497,2444,1.510895107882931,7.992836082414952
1855,2812,1515,1686,2.2116000854518267,9.589774467044185
1969,2669,275,3333,1.0291604358043154,6.634149817624799
3116,153,1208,2459,0.8539841914120913,6.055588068577097
1765,211,481,1160,1.510895107882931,7.992836082414952
2997,372,646,1706,2.1897030549027985,9.544694332683592
1093,1342,775,4089,2.27729117709891,9.723465115000975
1527,1440,2987,2786,3.021790215765862,11.099785999137982
1297,1751,1670,1508,2.737128818628498,10.600854330972552
1428,122,4062,2638,2.124011963255714,9.407852192279021
3049,1833,1911,2140,0.9853663747062593,6.494786241706041
2023,2181,732,1105,1.4014099551377908,7.707754753257851
890,2575,1752,2852,1.138645588549455,6.969175037093242
3939,608,1158,3270,1.1824396496475111,7.0982864648003945
2739,416,2911,3858,1.7736594744712666,8.633069179657882
839,2815,3157,954,1.9488357188634904,9.030474510393312
252,2949,1474,2390,0.8758812219611193,6.131168553727837
2169,3905,2378,2830,3.0436872463148896,11.13693823162848
3352,3406,438,2625,2.0364238410596025,9.221510074628023
2566,1117,1346,3092,0.8101901303140354,5.901280201850826
3568,165,2730,3021,1.2043366801965392,7.1618689820388575
3422,3111,3604,1560,1.357615894039735,7.590282767823524
2816,1908,3670,690,1.5765861995300148,8.158399861738872
101,4042,3326,2959,2.93420209356975,10.949478701469229
529,2617,845,2176,1.0948515274513992,6.837345597477419
1906,3475,3866,812,3.4159367656483655,11.744322859790255
3202,1271,449,1951,1.0072634052552873,6.564874373818549
3455,31,1601,2453,1.1167485580004273,6.903609725240887
508,3310,2493,549,2.3429822687459945,9.8549045006771
1296,3202,2599,144,2.321085238196966,9.81133589540272
1207,1129,2381,2396,2.1678060243537702,9.499349794594275
1536,2111,2638,2684,2.671437726981414,10.481246467187772
3563,2072,4032,3797,1.9488357188634904,9.030474510393312
3142,1810,33,895,1.2043366801965392,7.1618689820388575
1060,3939,3445,1179,1.686071352275155,8.42597621716659
2617,1105,122,2320,0.7007049775688954,5.4950640700336075
3211,1975,3336,2524,2.7809228797265537,10.679624264960815
442,2206,3971,134,2.255394146549882,9.67915628027112
3079,1393,980,3022,0.43794061098055964,4.357454061244543
717,1320,3201,3267,0.8101901303140354,5.901280201850827
2712,2249,888,596,1.2043366801965392,7.1618689820388575
2390,1941,471,4094,1.313821832941679,7.470707183064635
1286,1249,3581,2377,1.9269386883144626,8.98194733561316
619,3100,799,552,4.970625934629353,13.891608031280233
759,129,3170,1803,1.5984832300790428,8.212729363948112
3395,872,2062,1385,1.467101046784875,7.880223816519517
2605,1293,113,551,1.4014099551377908,7.707754753257851
1037,531,3207,2200,3.1531723990600296,11.320235356163964
3440,473,2887,1242,3.0874813074129457,11.210745032883583
793,3658,2982,544,3.1750694296090574,11.356413109253767
253,1788,898,777,1.1167485580004273,6.903609725240887
1550,941,2196,1026,3.8538773766289247,12.406634131077235
533,2354,2236,1487,1.532792138431959,8.04846201590529
2888,570,1296,3778,2.0145268105105747,9.174202524083826
3851,2286,3618,3037,3.218863490707114,11.428299182578387
842,2503,203,4024,0.7882930997650074,5.8224694214008155
2447,3531,783,776,0.9853663747062592,6.4947862417060405
486,2087,2554,1343,2.0802179021576586,9.315250044089266
942,722,2126,1427,1.1824396496475111,7.0982864648003945
2658,608,2406,2848,2.1897030549027985,9.544694332683592
1870,700,3295,2000,1.0072634052552873,6.564874373818548
2722,292,754,1644,0.48173467207861564,4.567827642083287
1376,2355,2593,3187,1.8612475966673787,8.834441032174075
3462,2236,118,3856,1.0291604358043152,6.634149817624799
1007,2631,3875,439,1.9050416577654345,8.933102878434772
971,1523,419,1209,0.8539841914120914,6.055588068577097
1097,3081,1599,1101,0.5693227942747275,4.960728655439903
3873,1679,1187,939,1.0291604358043154,6.634149817624799
127,3805,2770,2574,2.430570390942106,10.026807855879154
2542,3819,3531,1535,2.124011963255714,9.407852192279021
1282,2984,258,730,1.0072634052552873,6.564874373818549
2694,1283,3144,3950,2.3867763298440505,9.941324216012688
2541,2504,933,2990,1.0510574663533432,6.702637771912572
3964,430,426,1975,1.4233069856868188,7.765731795327052
3243,1282,2356,1780,3.4378337961973937,11.778709696114992
617,440,3299,2807,2.583849604785302,10.318962577701605
2458,238,874,2006,1.510895107882931,7.992836082414952
1212,1332,2196,1629,1.5546891689809867,8.103646959406143
283,2038,2916,626,3.831980346079897,12.374728604297959
2684,2588,2590,1631,1.9707327494125184,9.07868949056551
1197,3136,2944,778,1.0729544969023712,6.770362135096863
2383,2436,392,2498,0.7663960692159795,5.742493652207621
3810,2955,3926,2914,2.7590258491775264,10.640334720936488
90,3934,3304,344,3.065584276863918,11.173924027111642
2897,2933,153,585,1.4233069856868188,7.765731795327053
129,2310,1699,2227,2.0145268105105747,9.174202524083826
645,422,147,3536,1.839350566118351,8.784612715894253
1689,3463,438,779,0.8320871608630634,5.97897206202469
1606,3691,3055,567,4.116641743217261,12.7803646575231
3730,3850,657,2054,2.1678060243537702,9.499349794594275
517,62,2890,2835,2.868511001922666,10.834915353176305
1558,163,2191,3127,1.8831446272164067,8.883935905541929
849,3515,3322,2080,1.5984832300790426,8.212729363948112
2763,3332,766,1430,0.5036317026276437,4.669307514385978
1445,838,1346,3785,0.6350138859218116,5.235130779919469
3496,3572,249,2162,1.357615894039735,7.590282767823524
2101,3306,1588,3807,2.1459089938047424,9.453737048165692
1107,1902,644,4047,1.313821832941679,7.470707183064635
2489,1865,523,2337,1.7955565050202946,8.683932756715125
2647,1160,2445,1699,4.598376415295877,13.425219254320501
3687,3231,782,1101,2.2116000854518263,9.589774467044185
261,731,561,444,2.0364238410596025,9.221510074628023
3643,474,2451,456,2.2334971160008545,9.634593909101156
653,269,867,805,1.423306985686819,7.765731795327052
2927,495,3197,2087,3.7662892544328135,12.278280293816646
3300,1354,3024,110,4.379406109805596,13.138218329416793
1419,1420,1534,108,0.8539841914120914,6.055588068577098
3798,162,3178,1740,1.4889980773339029,7.936759886713515
2328,2224,536,1098,1.0510574663533432,6.702637771912572
2427,1831,736,128,2.430570390942106,10.026807855879154
3834,1443,3963,1815,3.1969664601580856,11.392433889965004
2661,3399,583,2979,1.291924802392651,7.410098787131003
3373,707,653,388,2.649540696432386,10.440980856188474
1667,2367,1448,3978,0.8101901303140354,5.901280201850826
3886,2118,2231,3044,2.27729117709891,9.723465115000975
135,2758,2521,2615,2.9779961546678058,11.024975485237206
1741,2230,216,314,2.474364452040162,10.111379161617105
2853,471,1097,579,1.4889980773339029,7.936759886713516
159,1946,641,2766,1.0510574663533432,6.702637771912572
2098,625,2061,2116,1.9707327494125189,9.07868949056551
1838,1019,2386,2900,4.423200170903653,13.196408556179367
3650,1098,3267,135,5.474257637256996,14.483524320878045
3043,228,3302,900,2.780922879726554,10.679624264960815
1540,648,424,1182,1.401409955137791,7.707754753257851
1970,2809,3726,669,1.9269386883144626,8.98194733561316
2765,2833,1373,2399,1.7517624439222386,8.581848276360633
3308,550,41,3630,0.7007049775688954,5.4950640700336075
2709,2971,2106,2094,1.6203802606280708,8.266643813966857
1453,463,1762,2679,1.357615894039735,7.590282767823524
2300,1965,1968,2348,2.408673360393078,9.98418153647293
1179,4083,904,2588,2.0364238410596025,9.221510074628023
2816,475,2447,1701,2.60574663533433,10.359841303144043
2268,193,1747,389,2.145908993804743,9.453737048165692
1695,1328,1650,3281,1.7736594744712666,8.633069179657882
3226,2662,1776,2177,2.0802179021576586,9.315250044089266
2187,3108,3519,1444,4.094744712668232,12.74984571928656
991,20,2680,761,1.686071352275155,8.42597621716659
1471,3013,3783,3213,1.248130741294595,7.287172537771616
1604,1411,3466,99,2.474364452040162,10.111379161617105
3505,2716,2711,743,1.160542619098483,7.034061074297898
1449,2387,2072,1338,2.3648792992950223,9.898232893937175
1473,756,1069,2680,1.0948515274513992,6.837345597477419
99,2222,3308,3238,1.291924802392651,7.410098787131003
785,2807,1800,1507,1.423306985686819,7.765731795327052
1818,1512,133,2701,1.4671010467848749,7.880223816519516
3376,1096,3558,4039,3.1312753685110017,11.283899120869739
3540,2548,3909,926,1.839350566118351,8.784612715894253
3236,1447,454,3495,2.124011963255714,9.407852192279021
1568,2313,3131,1651,3.1969664601580856,11.392433889965004
3036,1151,2074,1006,3.3283486434522533,11.605343560386709
1909,4038,3840,3937,3.722495193334757,12.21336200518603
2882,500,2262,2934,3.1531723990600296,11.320235356163964
2127,1713,2589,1365,3.2407605212561412,11.464010446433079
1088,2448,3389,1136,5.780816064943387,14.823885373546526
917,2288,474,2305,3.15317239906003,11.320235356163964
1020,1435,1291,3644,2.124011963255714,9.407852192279021
934,3296,2861,1845,1.7955565050202944,8.683932756715123
2094,3826,3598,3946,5.080111087374492,14.023949753379924
3866,2523,4078,2611,3.043687246314889,11.13693823162848
3405,3944,3613,3802,1.8393505661183505,8.784612715894253
749,2914,3684,1432,2.737128818628498,10.600854330972552
1797,2651,2359,1595,2.1897030549027985,9.544694332683592
1436,4020,3651,2677,3.3064516129032255,11.5702342968835
2685,2786,263,1169,2.583849604785302,10.318962577701605
147,891,531,1508,1.3576158940397351,7.590282767823524
4019,2094,3880,2180,4.379406109805597,13.138218329416793
592,3757,4052,261,3.175069429609058,11.356413109253765
630,3746,1667,3871,2.82471694082461,10.757639169232494
3556,2962,1634,1322,2.1021149327066864,9.361691225830086
647,240,614,641,1.379512924588763,7.649275612493692
838,1915,1042,390,2.27729117709891,9.723465115000975
1280,2066,3479,3214,1.7736594744712666,8.633069179657882
3126,3143,1585,937,1.7955565050202944,8.683932756715123
1242,173,2374,2886,5.277184362315744,14.256951272803432
662,3339,1101,807,3.678701132236702,12.147938925033422
265,2221,1440,225,0.6788079470198675,5.409896161359911
2424,3320,2047,3717,1.9488357188634906,9.030474510393312
1396,3903,3811,1930,3.1531723990600296,11.320235356163964
1985,2124,876,2172,1.5984832300790426,8.212729363948112
660,2936,4075,593,2.8466139713736376,10.7963686062906
2242,922,3378,55,2.71523178807947,10.561180954776734
2325,1433,1082,4053,2.1897030549027985,9.544694332683592
676,1556,2695,2323,4.423200170903653,13.196408556179367
2666,3477,424,1612,1.1824396496475111,7.0982864648003945
349,1667,2531,96,2.0583208716086303,9.268524434888894
2490,808,3160,2203,4.1823328348643445,12.871263798122946
1938,3155,2903,2051,1.9269386883144626,8.98194733561316
1261,3511,3591,767,2.780922879726554,10.679624264960815
3345,792,1298,1016,1.0072634052552873,6.564874373818548
2563,1574,2144,2578,2.124011963255714,9.407852192279021
2333,393,3487,1072,2.0364238410596025,9.221510074628023
713,2977,1965,2358,2.474364452040162,10.111379161617105
1146,4007,2591,374,3.394039735099337,11.70979409745265
3071,2148,3610,2128,5.211493270668661,14.180013843348181
2488,1386,1829,238,1.226233710745567,7.224825598969043
2738,945,3091,3612,1.4452040162358468,7.823217901710544
225,1016,3355,2504,2.649540696432386,10.440980856188476
3208,3959,3735,798,3.9633625293740646,12.564374167697613
1517,3551,3957,409,2.0145268105105747,9.174202524083826
468,455,875,2075,1.138645588549455,6.969175037093242
3133,1507,2729,1872,3.175069429609058,11.356413109253767
3068,2443,3141,2434,3.678701132236701,12.147938925033422
1328,3560,1297,1812,1.248130741294595,7.287172537771616
73,1098,2619,2682,2.430570390942106,10.026807855879156
879,1485,1991,1497,1.445204016235847,7.823217901710545
1236,2473,2045,1413,3.218863490707114,11.428299182578387
2258,856,1604,2207,1.9269386883144626,8.98194733561316
3660,3262,2582,3787,3.6349070711386458,12.082002853144331
1909,3243,3724,2374,2.0583208716086303,9.268524434888894
3344,1555,2492,3483,2.846613971373638,10.7963686062906
1372,3081,2396,2501,3.218863490707114,11.428299182578387
1909,2127,338,207,2.2116000854518263,9.589774467044185
71,366,3219,974,2.868511001922666,10.834915353176305
1307,3078,1348,1803,1.270027771843623,7.348925315656259
1055,675,1094,2845,1.423306985686819,7.765731795327052
2877,3871,234,3357,2.430570390942106,10.026807855879156
1805,61,1750,2528,2.3648792992950223,9.898232893937175
425,3140,2171,2600,2.0364238410596025,9.221510074628023
2192,1054,2396,3127,2.49626148258919,10.153329823056886
